136,-0.139893,-0.132324,0.993164
137,-0.174316,-0.100586,0.960693
138,-0.199463,0.008057,1.217773
139,-0.140381,0.098145,1.297119
140,0.057373,-0.167725,0.919922
141,0.084229,-0.173096,0.898682
142,0.095459,-0.113770,1.034668
143,-0.035400,-0.190674,0.926758
144,-0.057129,-0.073975,0.958252
145,-0.094727,-0.021484,1.024902
146,-0.081055,-0.031738,1.115723
147,-0.206299,-0.032227,1.072266
148,-0.183350,-0.011475,1.088867
149,-0.119629,-0.066406,1.103027
150,-0.084961,-0.076660,1.109619
151,-0.098877,-0.030273,1.128174
152,-0.063232,-0.100586,1.119629
153,-0.048584,-0.124268,1.084473
154,-0.048096,-0.135498,1.036133
155,-0.022949,-0.179443,0.899902
156,-0.061523,-0.272461,0.861084
157,-0.117676,-0.242432,0.929443
158,-0.177979,-0.269775,0.893066
159,-0.087158,-0.394775,0.742676
160,-0.148438,-0.356689,0.802002
161,-0.152344,-0.376221,0.834229
162,-0.206787,-0.244141,0.970459
163,-0.072754,-0.175537,0.829834
164,-0.176758,-0.302490,0.972168
165,-0.162354,-0.304199,0.991211
166,-0.101074,-0.358887,0.975098
167,-0.103516,-0.392822,0.988525
168,-0.166260,-0.382080,0.973145
169,-0.207520,-0.349609,0.964844
170,-0.234619,-0.324463,1.001953
171,-0.266113,-0.322510,1.011963
172,-0.281494,-0.292725,1.028809
173,-0.253418,-0.334229,0.998291
174,-0.253906,-0.375977,1.041016
175,-0.257080,-0.429688,0.980225
176,0.211914,-0.165283,1.068848
177,-0.214111,-0.775391,0.226807
178,-0.420410,-0.905029,0.641357
179,-0.182617,-0.692383,0.695801
180,-0.172119,-0.748535,0.643066
181,-0.196777,-0.575195,0.866211
182,0.036865,-0.639404,0.821045
183,0.015869,-0.626709,0.749512
184,0.004150,-0.515381,1.003418
185,0.010254,-0.621826,0.923096
186,0.020508,-0.555420,1.020996
187,-0.044434,-0.549072,0.974854
188,-0.131104,-0.463379,0.986084
189,-0.177979,-0.424805,0.925537
190,-0.168701,-0.422852,0.894287
191,-0.282715,-0.431396,0.893799
192,-0.317139,-0.360596,0.855225
193,-0.187744,-0.277832,0.911133
194,-0.183105,-0.227051,0.890137
195,-0.151855,-0.266846,0.825439
196,-1.023682,-0.577393,1.210938
197,-0.571533,-0.508057,0.862793
198,-0.343506,-0.389648,0.798828
199,0.080811,-0.404785,1.091797
200,-0.068115,-0.605713,1.066162
201,-0.015625,-0.381348,1.024170
202,-0.220215,-0.521484,0.704346
203,-0.102051,-0.355225,0.879639
204,0.028076,-0.256348,0.800293
205,-0.093994,-0.172119,0.676514
206,-0.557373,-0.265137,0.669189
207,-0.597168,-0.518066,0.179199
208,-0.590332,-0.291504,0.405518
209,-0.695557,0.189697,0.370117
210,-1.532227,-0.457031,0.500977
211,-1.079590,-0.375732,0.447510
212,-0.772461,-0.372314,0.502686
213,-0.638916,-0.351807,0.388916
214,-0.563721,-0.125000,0.340332
215,-0.552490,0.063721,0.254395
216,-0.619141,0.175049,0.163818
217,-0.766846,0.205566,0.132813
218,-0.833740,0.237061,0.133789
219,-0.825195,0.310059,0.156982
220,-0.903809,0.231689,0.259277
221,-1.016602,0.156982,0.376953
222,-0.899902,-0.205566,0.545166
223,-1.232178,0.021973,0.730469
224,-1.212646,0.161621,0.198242
225,-0.422852,-0.098633,0.387207
226,-0.274414,-0.147461,0.164795
227,-0.417480,0.036865,0.349365
228,-0.551025,0.156250,0.434326
229,-0.786133,0.333496,0.737305
230,-1.093018,0.458740,1.070801
231,-1.200684,0.449219,1.243896
232,-0.962158,0.378906,1.042236
233,-0.532227,0.253174,0.904053
234,0.430908,-0.199219,1.173584
235,-0.153076,0.089111,0.892334
236,-0.377441,0.500488,0.800781
237,-0.070313,0.598633,1.011230
238,-0.857178,0.606201,2.017578
239,-0.923584,0.620605,0.861816
240,-1.007813,0.768555,0.920166
241,-0.751465,0.326904,0.691650
242,-0.320068,0.157471,1.111084
243,0.121826,0.922852,0.947998
244,-0.401123,0.042725,0.623779
245,-0.254639,0.429688,1.187256
246,-0.398193,0.124268,0.822021
247,-0.540283,-0.006836,0.964355
248,-0.474365,0.079346,1.051025
249,-0.337402,0.098633,0.944824
250,-0.311035,0.157959,1.019531
251,-2.717529,0.632813,0.613525
252,-0.528809,0.186523,1.278809
253,-0.050293,-0.583496,0.202637
254,-0.308838,1.803711,-0.367188
255,0.519043,1.337402,1.906738
256,0.167725,0.236572,0.440430
257,-0.378906,0.277832,0.869385
258,-0.044189,0.359863,1.078125
259,-0.515137,0.256592,0.922119
260,-0.638184,0.206055,0.973145
261,-0.635742,0.148682,0.854736
262,-0.325195,0.179199,0.869629
263,0.031494,0.201904,1.048584
264,0.000244,0.680664,1.206299
265,0.490967,0.684326,0.987061
266,0.538330,0.556152,1.166748
267,0.603271,0.510742,1.056396
268,0.495605,0.490479,0.952881
269,0.884766,0.361816,0.994385
270,0.912598,0.064941,0.564209
271,0.641602,0.203369,1.062744
272,0.554199,0.185303,0.761475
273,0.824463,0.135986,0.972168
274,0.760742,0.171387,1.325439
275,0.703125,0.102539,1.034912
276,0.690186,0.306152,1.158936
277,0.735352,0.229980,1.084473
278,0.778564,0.284668,1.105225
279,0.383545,0.038818,0.306396
280,0.331787,-0.072510,0.644287
281,-0.008545,-0.141357,0.911621
282,-0.219727,-0.315674,1.085205
283,0.348389,0.127441,0.687744
284,0.605469,-0.011230,0.755127
285,0.659424,0.089355,0.719482
286,0.655518,-0.005371,0.728760
287,0.633057,0.004639,0.707275
288,0.616699,0.082520,0.737305
289,0.609863,0.091064,0.920654
290,0.765625,0.192627,0.924561
291,0.585938,0.061279,1.008789
292,0.525146,-0.064941,0.762207
293,0.510986,-0.030029,0.926758
294,0.369141,0.054443,0.952881
295,0.196777,-0.149170,0.797852
296,0.676270,0.030029,0.929932
297,0.732910,0.129150,0.885986
298,0.790527,0.163818,0.786621
299,0.689453,0.030762,0.717529
300,0.681152,0.045654,0.809570
301,0.663086,0.002197,0.757568
302,0.755371,0.058594,0.684326
303,0.794922,0.025635,0.687256
304,0.784180,-0.010498,0.621094
305,0.687500,0.039307,0.804688
306,0.577637,0.194580,1.009521
307,0.592285,0.098633,1.121094
308,0.490723,-0.072754,0.829102
309,0.365234,-0.242432,0.793945
310,0.514160,-0.157227,0.990723
311,0.818848,0.045654,0.972412
312,0.879395,0.194336,0.866699
313,0.992188,0.280762,0.617432
314,0.965088,0.102539,0.649902
315,0.798096,0.010010,0.810791
316,0.493408,-0.026855,0.942627
317,0.163574,-0.066406,0.849854
318,0.352295,-0.032715,0.658691
319,0.144531,-0.049316,0.681396
320,-0.026855,-0.057861,0.781738
321,-0.114258,0.143799,0.780762
322,-0.250977,0.275879,0.982178
323,0.031982,0.466064,1.171875
324,-0.161377,0.600586,1.092041
325,-0.201416,0.379395,1.136230
326,-0.193115,0.222412,0.847656
327,-0.437012,0.264893,0.956055
328,-0.114258,0.187988,0.542725
329,0.104248,0.508057,0.794922
330,-0.208984,0.424561,0.862793
331,-0.497803,0.227783,0.830811
332,-0.659180,0.068604,1.728516
333,-0.153320,0.246826,0.902832
334,-0.016113,0.151123,0.618408
335,-0.393555,-0.077148,0.666504
336,0.245605,-0.078369,0.718018
337,-0.682129,0.065918,1.005127
338,-0.950684,-0.087402,0.730469
339,-1.124268,0.145996,0.831055
340,-0.689209,0.012695,0.748291
341,-0.615723,-0.133789,0.981201
342,-0.426025,-0.039795,0.955078
343,-0.326660,0.163574,1.085693
344,-0.344482,0.247314,0.931396
345,-0.334473,-0.126465,1.054199
346,-0.773438,-0.157227,0.974365
347,-1.366455,-0.094482,1.089111
348,-1.169434,-0.148682,1.001221
349,-0.897705,-0.250732,0.893311
350,-1.131592,-0.126465,1.083008
351,-1.157959,-0.152100,1.001709
352,-0.843262,-0.276367,0.865479
353,-0.848389,-0.286865,0.955566
354,-0.255127,-0.143311,1.222900
355,-0.607666,-0.127930,0.984375
356,-0.709961,-0.034668,1.042725
357,-0.500000,0.065918,0.963867
358,-0.645996,0.053955,1.038818
359,-0.164063,-0.063477,0.835449
360,-0.063721,0.063721,0.687500
361,-0.380371,-0.071533,0.496826
362,-0.350342,-0.197510,0.451904
363,-0.314453,-0.171143,0.294434
364,-0.401855,-0.008057,0.403809
365,-0.407715,0.155518,0.703857
366,-0.380371,0.404053,0.766113
367,-0.506104,0.463379,0.714844
368,-0.403809,0.593262,0.605957
369,-0.325684,0.440674,0.786621
370,-0.676758,0.815430,0.991699
371,-0.631348,0.895020,0.861816
372,-0.393799,0.557373,0.428467
373,-0.430176,0.405029,0.416504
374,-0.388184,0.252441,0.594482
375,-0.423096,0.227295,0.598633
376,-0.140137,0.196533,0.661377
377,-0.154785,0.374023,0.983643
378,-0.252686,0.435791,1.235107
379,0.154053,0.751953,1.280273
380,0.334229,0.333740,0.978516
381,-3.091797,1.909668,-1.343018
382,-1.050049,0.760010,0.496338
383,-1.069092,0.602295,0.701172
384,-0.468018,0.711182,0.643555
385,-0.086914,0.444824,0.481934
386,0.186279,0.195557,0.282471
387,-0.174561,0.394287,0.455078
388,-0.338135,1.063721,0.666504
389,-1.216064,1.211670,0.259766
390,-0.575684,1.590088,0.925049
391,-0.021240,0.786865,0.809570
392,-0.154541,0.869141,0.658447
393,-0.122803,0.984131,0.653076
394,-0.151611,0.822510,0.729248
395,-0.348145,0.740479,0.497803
396,-0.108398,0.802979,0.636230
397,-0.095459,0.720947,0.586914
398,-0.170654,0.777344,0.531006
399,-0.075195,0.758545,0.612793
400,-0.184814,0.805176,0.637207
401,-0.229492,0.834961,0.559082
402,-0.183350,0.786865,0.492188
403,-0.134521,0.769043,0.508789
404,-0.217529,-0.363037,0.108398
405,-0.213379,1.197754,0.508789
406,-0.164795,0.731689,0.353027
407,0.167969,0.567627,0.645996
408,-0.221191,1.038330,0.663330
409,-0.086426,1.030273,0.003906
410,0.076416,0.845459,0.261230
411,-0.129883,1.111328,0.285400
412,-0.283203,1.149902,0.143066
413,-0.746338,1.135742,-0.156250
414,0.318359,0.790527,-0.005859
415,-0.269531,1.029541,0.001465
416,-0.357910,1.029053,-0.138672
417,-0.235840,0.959717,-0.143555
418,-0.208008,0.930664,-0.079102
419,-0.083496,1.000244,-0.078125
420,-0.109375,1.105957,-0.051514
421,-0.092285,0.939453,-0.025146
422,-0.106445,0.848145,-0.008789
423,-0.281738,0.888916,-0.089111
424,-0.426270,1.146973,-0.199707
425,-0.275391,1.070068,-0.150635
426,-0.141357,1.161621,-0.124023
427,-0.219727,1.116943,-0.110596
428,-0.450195,0.900635,-0.109375
429,-0.404785,0.722168,-0.184570
430,-0.257813,0.834229,-0.196289
431,-0.099365,0.971191,-0.062500
432,-0.104492,0.978271,-0.035889
433,-0.084961,0.963867,-0.060547
434,-0.058594,0.983154,-0.064453
435,-0.040527,0.975098,-0.049072
436,-0.017334,0.987793,0.005371
437,-0.020996,0.984131,0.007568
438,-0.028809,1.012695,-0.030518
439,-0.044922,0.970459,-0.010254
440,-0.091064,0.923340,-0.059326
441,0.064941,0.892822,0.184082
442,-0.092773,1.135010,0.010986
443,-0.071777,0.955322,-0.136719
444,-0.093994,0.925049,-0.160889
445,-0.136719,0.853027,-0.071045
446,0.017334,0.909180,0.062012
447,-0.000977,1.029541,0.054932
448,-0.033203,0.935059,-0.027100
449,-0.026611,0.875488,0.202148
450,-0.043457,0.970459,0.078613
451,-0.027344,0.901855,0.043701
452,0.130615,0.829346,-0.111572
453,-0.224854,1.049561,0.011719
454,-0.096924,0.983398,0.010010
455,-0.181641,1.020264,0.053223
456,-0.115234,1.008545,0.037598
457,-0.150879,0.994141,0.022217
458,-0.106689,0.994873,-0.014160
459,-0.115234,1.010010,0.011963
460,-0.081055,0.982422,0.019531
461,-0.104492,0.995850,0.049805
462,-0.137939,0.952881,0.036133
463,-0.131592,0.944580,0.053467
464,-0.093750,0.869141,-0.025146
465,-0.064209,0.945801,-0.010986
466,-0.071289,0.985840,-0.009766
467,-0.177734,0.874512,0.016357
468,-0.250977,0.985840,0.058105
469,-0.085693,0.930176,-0.045898
470,-0.140381,0.973145,0.005859
471,-0.193115,0.949463,-0.042236
472,-0.265869,0.883057,-0.101563
473,-0.188477,0.690918,-0.217529
474,-0.355469,0.751221,-0.105225
475,-0.423340,0.616699,0.013184
476,-0.241943,1.102295,0.113525
477,-0.298340,1.309082,0.000000
478,0.129395,1.507324,-0.105957
479,-0.435547,1.268555,-0.339355
480,-0.217285,0.906006,-0.125244
481,-0.286377,0.759766,-0.191406
482,-0.367432,0.798828,-0.012695
483,-0.241211,0.925537,-0.178223
484,-0.133301,0.989990,-0.156738
485,-0.079590,1.014404,-0.041748
486,-0.082275,0.892334,-0.100586
487,0.098145,1.051025,-0.211182
488,0.107422,1.171875,-0.182617
489,-0.027832,1.049316,-0.000977
490,0.041748,1.142334,-0.328613
491,-0.102783,1.337158,-0.210205
492,0.165527,1.525146,-0.028809
493,-0.007568,0.936523,-0.071533
494,0.074463,1.021729,-0.115723
495,-0.392090,0.435059,-0.316895
496,-0.228027,0.843750,0.104248
497,-0.450684,0.581299,0.021729
498,-0.344727,0.767578,-0.082520
499,-0.370850,0.691895,-0.282959
500,-0.010498,1.005371,-0.129639
501,-0.139160,0.758301,-0.138672
502,-0.163574,0.774658,0.003174
503,-0.053223,0.907715,0.060547
504,0.012695,0.956787,-0.060059
505,0.039551,0.991211,-0.113525
506,0.049072,1.001221,-0.059814
507,0.041992,0.993896,0.007080
508,0.026611,0.989014,-0.065674
509,0.010498,0.959229,-0.164063
510,0.034668,0.971436,-0.135010
511,0.036377,0.957764,-0.138428
512,0.482178,0.721191,-0.834229
513,-0.122803,1.133301,0.133057
514,0.056885,0.948242,-0.169434
515,0.119873,0.804932,0.421143
516,0.009033,0.958740,-0.087646
517,0.007568,-0.021973,0.466553
518,0.012695,0.965088,-0.083496
519,0.061035,0.892822,0.016846
520,0.008301,1.073975,0.121094
521,0.114990,0.961426,0.076904
522,0.083008,1.024170,0.039795
523,-0.015137,0.802002,-0.096680
524,0.077393,0.981934,-0.056885
525,0.020020,1.138428,-0.000244
526,0.137695,1.101318,-0.161621
527,0.077148,1.050049,0.074463
528,0.100342,1.229248,-0.128662
529,0.025391,0.986816,0.185059
530,0.041748,1.022461,0.100830
531,0.054688,1.004395,0.018066
532,0.094727,1.008545,-0.028564
533,0.072754,1.001953,-0.004639
534,0.071289,0.995850,-0.017578
535,0.056885,0.971436,0.004395
536,0.055908,0.928223,0.157471
537,0.045654,0.973877,0.025391
538,0.021729,0.913818,-0.034180
539,0.020996,0.962646,-0.055176
540,0.026855,0.973633,-0.150391
541,0.034424,0.921143,-0.172363
542,0.034424,0.938477,-0.013672
543,0.031738,0.968994,-0.059082
544,0.092041,1.035156,-0.005127
545,0.098145,1.060303,0.075684
546,0.009033,0.819092,-0.039063
547,0.056885,0.958740,-0.029053
548,0.083496,0.998535,-0.040039
549,0.048828,0.903564,0.205322
550,-0.002930,0.829590,-0.095459
551,0.077637,0.978516,-0.020996
552,0.063721,0.916016,0.022461
553,0.088867,0.997559,-0.025879
554,0.129883,1.130371,0.011475
555,0.083740,1.001709,0.022705
556,0.165039,1.093750,-0.139404
557,0.129150,1.042725,-0.149170
558,0.110107,1.063477,-0.020996
559,0.054199,0.906738,-0.158691
560,0.099854,0.931152,-0.057617
561,0.098877,1.007324,0.137451
562,0.110840,1.055664,0.022705
563,0.079590,1.093506,-0.018799
564,0.124512,1.058594,-0.007324
565,0.076660,0.948730,0.062988
566,0.078125,0.964355,-0.134521
567,0.063965,0.979248,-0.152100
568,0.055420,0.942139,-0.116943
569,0.095947,0.938477,-0.083008
570,-0.006592,1.032715,0.022949
571,-0.035645,1.047852,0.199463
572,-0.098877,1.044434,-0.021484
573,-0.039307,0.972168,0.031006
574,0.064697,0.974365,-0.061279
575,0.145264,0.991943,-0.068604
576,0.142334,0.916748,-0.140625
577,0.196777,0.950684,-0.066162
578,0.214355,0.927979,-0.119873
579,0.202393,0.938965,-0.166992
580,0.164551,0.960205,-0.033203
581,0.121582,0.937988,-0.292480
582,0.165771,0.991455,-0.015137
583,0.007568,0.835938,0.003418
584,0.318604,1.163086,0.302734
585,0.067139,0.875732,0.230713
586,0.071533,0.946777,-0.180176
587,0.036377,0.917969,-0.462891
588,0.068115,1.000000,-0.508789
589,0.065430,0.884277,-0.077148
590,0.246338,1.129639,0.276855
591,0.167236,0.970459,-0.108154
592,0.027344,0.718506,0.114014
593,-0.022217,0.636475,0.235352
594,0.029297,0.762451,0.301025
595,-0.009277,0.736328,0.245605
596,0.149170,1.018555,0.105469
597,0.149658,1.173340,-0.116455
598,0.050537,1.108154,-0.259277
599,0.045898,1.173340,-0.040771
600,0.245361,1.530273,0.137695
601,-0.145508,0.737061,-0.288330
602,-0.062988,0.842285,-0.032715
603,0.141846,0.951904,0.152588
604,0.099609,0.801758,0.052246
605,0.182861,1.015625,0.178467
606,0.112549,0.923096,0.076904
607,0.112305,0.957031,0.115234
608,0.104980,0.977051,0.081787
609,0.101074,1.010498,0.094971
610,0.075195,1.040527,0.109131
611,0.080078,1.037842,0.105225
612,0.084229,1.022949,0.105713
613,0.094971,1.024658,0.093750
614,0.114502,1.027344,0.090820
615,-0.368408,0.244873,-0.141602
616,-0.010254,0.833252,0.248047
617,0.186035,1.110107,0.231201
618,0.152100,1.071533,0.167969
619,0.118164,1.101563,-0.048340
620,0.084229,1.104492,0.036865
621,0.032471,1.002930,0.055664
622,-0.062012,0.968994,0.151855
623,0.073730,0.997070,0.160889
624,0.071045,0.958496,0.157715
625,0.240479,1.152344,0.235107
626,0.122070,1.014893,-0.009033
627,0.013916,0.830811,0.100586
628,0.164307,0.984131,0.169922
629,0.152588,0.998291,0.156982
630,0.120361,1.001221,0.172852
631,0.053711,1.013184,-0.031006
632,0.016357,0.927490,0.056641
633,0.034424,0.854004,0.159912
634,0.101074,0.870605,0.036621
635,0.164795,0.966064,-0.052246
636,-0.031250,0.651855,0.478760
637,0.000000,0.741211,0.198975
638,0.141602,0.938232,0.031250
639,0.095947,1.042480,0.034912
640,0.064209,1.049072,-0.031494
641,0.023438,1.030029,0.002686
642,-0.008545,0.929199,-0.041016
643,-0.005371,0.920166,0.027344
644,0.045166,0.917725,0.068604
645,0.109863,0.979736,0.092773
646,0.315430,1.207275,0.238525
647,0.231445,1.158936,0.268066
648,0.143066,1.118652,0.162842
649,0.091797,1.047852,0.073242
650,0.102783,0.939209,0.216064
651,0.097900,0.971191,-0.175781
652,0.103516,1.036621,-0.147217
653,-0.039307,0.848389,0.044678
654,-0.010742,0.880371,-0.162109
655,0.058350,0.946045,-0.045898
656,0.073242,0.932617,0.117920
657,-0.038818,0.861572,0.023682
658,0.035156,0.881592,0.161865
659,0.104492,0.895508,0.357666
660,0.187256,0.611816,-0.006104
661,0.108887,1.040039,0.581299
662,0.466553,1.467041,0.198730
663,0.161377,1.215576,0.098145
664,-0.004150,1.118896,-0.046875
665,-0.041260,1.083252,-0.028809
666,-0.049072,0.970703,-0.049805
667,0.010254,0.943604,-0.125732
668,0.074463,0.912109,-0.006836
669,0.169434,0.922852,0.130127
670,0.205078,0.972412,0.182373
671,0.119385,1.008057,0.197021
672,0.146484,1.086182,0.148193
673,0.080566,1.100098,0.093018
674,0.042969,1.100342,0.016357
675,-0.031738,0.996826,-0.101807
676,-0.017822,0.988037,-0.132080
677,0.017090,1.000488,-0.116943
678,0.048828,0.964355,-0.077881
679,0.103027,0.994873,-0.053711
680,0.006836,0.791748,-0.074219
681,0.035889,0.829346,0.036377
682,0.101563,0.935791,0.050537
683,0.094482,0.968018,0.060547
684,0.064453,0.962891,0.010986
685,0.012695,0.844238,0.466553
686,0.035400,0.876953,0.186523
687,0.048828,0.918701,0.079834
688,0.061523,0.950439,0.032227
689,0.064209,0.960693,0.103027
690,0.068604,1.010010,0.111572
691,0.085938,1.047363,0.103027
692,0.026611,0.995850,0.146729
693,0.052002,0.995605,0.157471
694,0.031982,0.970947,0.139893
695,0.032471,0.950195,0.136963
696,0.088379,0.965332,0.190430
697,0.106445,0.993896,0.186035
698,0.116699,1.001709,0.158936
699,0.098145,0.981934,0.168457
700,0.078613,0.960205,0.185303
701,0.072754,0.957031,0.186035
702,0.096924,0.979736,0.189697
703,0.088623,0.976318,0.140381
704,0.075195,0.948975,0.160156
705,0.079102,0.973633,0.162598
706,0.083984,0.970703,0.166748
707,0.070313,0.968750,0.143066
708,0.068604,0.968994,0.083984
709,0.066650,0.959473,0.203369
710,0.055908,0.956787,0.182373
711,0.049561,0.955322,0.186035
712,0.052734,0.952393,0.208008
713,0.061279,0.960205,0.180420
714,0.072510,0.966797,0.157471
715,0.068604,0.945557,0.218262
716,0.073486,0.942627,0.253418
717,0.083496,0.973633,0.207031
718,0.086426,0.997314,0.180176
719,0.109619,1.030273,0.142822
720,0.083984,1.040039,0.189453
721,0.074707,1.031982,0.240234
722,0.064697,1.030762,0.225830
723,0.094238,1.052246,0.227539
724,0.055664,0.932617,0.170166
725,0.074219,0.973633,0.108398
726,-0.312256,0.307129,0.687012
727,0.146729,1.019043,0.050049
728,0.128418,1.034180,0.134277
729,0.071533,1.029297,0.178955
730,0.057373,1.023926,0.182373
731,0.063477,1.036621,0.212646
732,0.028076,0.996826,0.152588
733,0.015137,0.967041,0.219971
734,-0.020508,0.853516,0.222900
735,0.028564,0.987061,0.177246
736,0.031982,0.969727,0.167480
737,0.021240,0.968018,0.118164
738,0.093750,1.071533,0.241455
739,0.104736,1.123779,0.166992
740,0.068604,1.037109,0.052246
741,0.003662,0.942139,0.127930
742,0.031006,0.990723,0.136475
743,0.005615,0.938477,0.152832
744,0.019775,0.918213,0.210449
745,0.068115,1.026123,0.184082
746,-0.010986,0.925293,0.003662
747,0.153076,1.083252,0.157715
748,0.034668,1.011963,0.013428
749,-0.007813,1.059326,0.081299
750,-0.058105,0.943115,0.119629
751,0.048096,1.083008,0.095947
752,0.034668,1.003906,0.174072
753,0.047852,0.964355,0.181885
754,0.060547,0.971436,0.141113
755,0.027832,0.916016,0.103027
756,0.061523,1.007568,0.126953
757,0.037109,1.021729,0.081299
758,-0.047607,0.916260,0.085449
759,-0.070557,0.937744,0.123047
760,0.009033,1.037842,0.027832
761,-0.041992,0.997314,0.004150
762,-0.063477,1.000732,0.035645
763,-0.065674,0.976563,0.149902
764,-0.063965,1.003418,0.129150
765,-0.054199,0.994385,0.031006
766,-0.077881,0.983887,0.070068
767,-0.164551,1.000000,0.052490
768,-0.199707,0.977295,-0.016846
769,0.057373,0.535400,0.136963
770,-0.104980,1.090820,0.013672
771,-0.076172,1.051025,0.022217
772,-0.137451,1.062988,0.059814
773,-0.217041,0.978516,0.059814
774,-0.220459,0.924072,0.026123
775,-0.211182,0.922363,-0.057129
